,Ticker,Fiscal Year,Report Date,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,"Selling, General & Administrative",Research & Development,Depreciation & Amortization,Operating Income (Loss),Non-Operating Income (Loss),"Interest Expense, Net","Pretax Income (Loss), Adj.",Abnormal Gains (Losses),Pretax Income (Loss),"Income Tax (Expense) Benefit, Net",Income (Loss) from Continuing Operations,Net Extraordinary Gains (Losses),Net Income,Net Income (Common)
2463,BLK,2023,2023-12-31,17859000000.0,-7110000000.0,10749000000.0,-4413000000.0,-4262000000.0,-1046124105.7772971,-151000000.0,6336000000.0,181000000.0,181000000.0,6517000000.0,638000000.0,7155000000.0,-1479000000.0,5676000000,118022468.97815126,5502000000,5502000000
2464,BLKB,2019,2019-12-31,900423000.0,-418424000.0,481999000.0,-449046000.0,-337566000.0,-106164000.0,-5316000.0,32953000.0,-16560000.0,-20618000.0,16393000.0,-5808000.0,10585000.0,1323000.0,11908000,118022468.97815126,11908000,11908000
2465,BLKB,2020,2020-12-31,927740000.0,-443195000.0,484545000.0,-459376000.0,-332576000.0,-124573000.0,-2227000.0,25169000.0,-17823000.0,-18003000.0,7346000.0,-263000.0,7083000.0,-1385000.0,5698000,118022468.97815126,5698000,5698000
2466,BLKB,2021,2021-12-31,927740000.0,-443195000.0,484545000.0,-459376000.0,-332576000.0,-124573000.0,-2227000.0,25169000.0,-17823000.0,-18003000.0,7346000.0,-263000.0,7083000.0,-1385000.0,5698000,118022468.97815126,5698000,5698000
2467,BLKB,2022,2022-12-31,1058105000.0,-505389000.0,552716000.0,-581201000.0,-421363000.0,-156913000.0,-2925000.0,-28485000.0,-27090000.0,-35803000.0,-55575000.0,-113345135.4520958,-55575000.0,10168000.0,-45407000,118022468.97815126,-45407000,-45407000
2468,BLKB,2023,2023-12-31,1105432000.0,-502188000.0,603244000.0,-558539000.0,-402096000.0,-153304000.0,-3139000.0,44705000.0,-27061000.0,-39922000.0,17644000.0,-113345135.4520958,17644000.0,-15824000.0,1820000,118022468.97815126,1820000,1820000
2469,BLMN,2019,2019-12-31,4139389000.0,-2485113000.0,1654276000.0,-1454101000.0,-275239000.0,-1046124105.7772971,-196811000.0,200175000.0,-49400000.0,-49257000.0,150775000.0,-9085000.0,141690000.0,-7573000.0,134117000,118022468.97815126,130573000,130573000
2470,BLMN,2020,2020-12-31,3170561000.0,-1987997000.0,1182564000.0,-1281183000.0,-254356000.0,-1046124105.7772971,-180261000.0,-98619000.0,-64311000.0,-64442000.0,-162930000.0,-76591000.0,-239521000.0,80726000.0,-158795000,118022468.97815126,-158715000,-162211000
2471,BLMN,2021,2021-12-31,4122385000.0,-2384312000.0,1738073000.0,-1415378000.0,-245616000.0,-1046124105.7772971,-163391000.0,322695000.0,-57588000.0,-57588000.0,265107000.0,-15810000.0,249297000.0,-26384000.0,222913000,118022468.97815126,215555000,215555000
2472,BLMN,2022,2022-12-31,4416508000.0,-2610092000.0,1806416000.0,-1470031000.0,-234752000.0,-1046124105.7772971,-169617000.0,336385000.0,-53199000.0,-53199000.0,283186000.0,-131279000.0,151907000.0,-42704000.0,109203000,118022468.97815126,101907000,101907000
2473,BLMN,2023,2023-12-31,4671470000.0,-2734988000.0,1936482000.0,-1577764000.0,-260470000.0,-1046124105.7772971,-191171000.0,358718000.0,-52169000.0,-52169000.0,306549000.0,-33574000.0,272975000.0,-18561000.0,254414000,118022468.97815126,247386000,247386000
2478,BLNK,2019,2019-12-31,2759000.0,-2367000.0,392000.0,-10864000.0,-1917000.0,-1046124105.7772971,-434363725.33045274,-10472000.0,304000.0,73000.0,-10168000.0,519000.0,-9649000.0,-150828726.78345707,-9649000,118022468.97815126,-9649000,-9649000
2479,BLNK,2020,2020-12-31,6231000.0,-4714000.0,1517000.0,-19331000.0,-4047000.0,-1046124105.7772971,-434363725.33045274,-17814000.0,119000.0,16000.0,-17695000.0,-151000.0,-17846000.0,-150828726.78345707,-17846000,118022468.97815126,-17846000,-17846000
2480,BLNK,2021,2021-12-31,20940000.0,-18098000.0,2842000.0,-58511000.0,-10516000.0,-1046124105.7772971,-434363725.33045274,-55669000.0,-375000.0,9000.0,-56044000.0,925000.0,-55119000.0,-150828726.78345707,-55119000,118022468.97815126,-55119000,-55119000
2481,BLNK,2022,2022-12-31,61139000.0,-46337000.0,14802000.0,-104073000.0,-27826000.0,-1046124105.7772971,-434363725.33045274,-89271000.0,-2047000.0,-1529000.0,-91318000.0,66000.0,-91252000.0,-308000.0,-91560000,118022468.97815126,-91560000,-91560000
2482,BLNK,2023,2023-12-31,140598000.0,-100392000.0,40206000.0,-145664000.0,-35170000.0,-1046124105.7772971,-434363725.33045274,-105458000.0,-1519000.0,-3546000.0,-106977000.0,-95222000.0,-202199000.0,-1494000.0,-203693000,118022468.97815126,-203693000,-203693000
2498,BMBL,2019,2019-12-31,488940000.0,-139767000.0,349173000.0,-255920000.0,-209981000.0,-39205000.0,-6734000.0,93253000.0,-1271000.0,202000.0,91982000.0,-113345135.4520958,91982000.0,-6138000.0,85844000,118022468.97815126,66146000,66146000
2499,BMBL,2020,2020-12-31,539546000.0,-143628000.0,395918000.0,-473156000.0,-334395000.0,-46994000.0,-91767000.0,-77238000.0,-22844000.0,-21927000.0,-100082000.0,-113345135.4520958,-100082000.0,-9411000.0,-109493000,118022468.97815126,-110299000,-110299000
2500,BMBL,2021,2021-12-31,760910000.0,-205573000.0,555337000.0,-690020000.0,-469200000.0,-113764000.0,-107056000.0,-134683000.0,-21414000.0,-24574000.0,-156097000.0,-113345135.4520958,-156097000.0,437837000.0,281740000,118022468.97815126,309815000,309815000
2501,BMBL,2022,2022-12-31,903503000.0,-249490000.0,654013000.0,-756857000.0,-558124000.0,-109020000.0,-89713000.0,-102844000.0,-7874000.0,-24063000.0,-110718000.0,-113345135.4520958,-110718000.0,-3406000.0,-114124000,118022468.97815126,-79746000,-79746000
2502,BMBL,2023,2023-12-31,1051830000.0,-307835000.0,743995000.0,-690622000.0,-492029000.0,-130565000.0,-68028000.0,53373000.0,-48071000.0,-21534000.0,5302000.0,-113345135.4520958,5302000.0,-7170000.0,-1868000,118022468.97815126,-4213000,-4213000
2507,BMI,2019,2019-12-31,424625000.0,-261097000.0,163528000.0,-101380000.0,-101380000.0,-1046124105.7772971,-434363725.33045274,62148000.0,-253000.0,-253000.0,61895000.0,-288000.0,61607000.0,-14430000.0,47177000,118022468.97815126,47177000,47177000
2508,BMI,2020,2020-12-31,425544000.0,-257295000.0,168249000.0,-103093000.0,-103093000.0,-1046124105.7772971,-434363725.33045274,65156000.0,-30000.0,-30000.0,65126000.0,-145000.0,64981000.0,-15638000.0,49343000,118022468.97815126,49343000,49343000
2509,BMI,2021,2021-12-31,505198000.0,-299714000.0,205484000.0,-126761000.0,-126761000.0,-1046124105.7772971,-434363725.33045274,78723000.0,20000.0,20000.0,78743000.0,-120000.0,78623000.0,-17739000.0,60884000,118022468.97815126,60884000,60884000
2510,BMI,2022,2022-12-31,565568000.0,-345598000.0,219970000.0,-132675000.0,-132675000.0,-1046124105.7772971,-434363725.33045274,87295000.0,552000.0,552000.0,87847000.0,-130000.0,87717000.0,-21221000.0,66496000,118022468.97815126,66496000,66496000
2511,BMI,2023,2023-12-31,703592000.0,-427154000.0,276438000.0,-158389000.0,-158389000.0,-1046124105.7772971,-434363725.33045274,118049000.0,4047000.0,4047000.0,122096000.0,-130000.0,121966000.0,-29368000.0,92598000,118022468.97815126,92598000,92598000
2517,BMRN,2019,2019-12-31,1704048000.0,-359466000.0,1344582000.0,-1395931000.0,-680924000.0,-715007000.0,-434363725.33045274,-51349000.0,5646000.0,-712000.0,-45703000.0,-49108000.0,-94811000.0,70963000.0,-23848000,118022468.97815126,-23848000,-23848000
2518,BMRN,2020,2020-12-31,1860455000.0,-524272000.0,1336183000.0,-1365785000.0,-737669000.0,-628116000.0,-434363725.33045274,-29602000.0,-5557000.0,-12699000.0,-35159000.0,-13838000.0,-48997000.0,903026000.0,854029000,118022468.97815126,854029000,854029000
2519,BMRN,2021,2021-12-31,1846275000.0,-470515000.0,1375760000.0,-1388168000.0,-759375000.0,-628793000.0,-434363725.33045274,-12408000.0,6991000.0,-4855000.0,-5417000.0,-69933000.0,-75350000.0,11270000.0,-64080000,118022468.97815126,-64080000,-64080000
2520,BMRN,2022,2022-12-31,2096039000.0,-483669000.0,1612370000.0,-1503615000.0,-854009000.0,-649606000.0,-434363725.33045274,108755000.0,14000.0,2064000.0,108769000.0,40807000.0,149576000.0,-8015000.0,141561000,118022468.97815126,141561000,141561000
2521,BMRN,2023,2023-12-31,2419226000.0,-514854000.0,1904372000.0,-1684064000.0,-937291000.0,-746773000.0,-434363725.33045274,220308000.0,30466000.0,41004000.0,250774000.0,-62211000.0,188563000.0,-20918000.0,167645000,118022468.97815126,167645000,167645000
2522,BMY,2019,2019-12-31,26145000000.0,-8078000000.0,18067000000.0,-12154000000.0,-4871000000.0,-6148000000.0,-1135000000.0,5913000000.0,-938000000.0,-118490421.49102229,4975000000.0,-113345135.4520958,4975000000.0,-1515000000.0,3460000000,118022468.97815126,3439000000,3439000000
2523,BMY,2020,2020-12-31,42518000000.0,-11773000000.0,30745000000.0,-27397000000.0,-7661000000.0,-10048000000.0,-9688000000.0,3348000000.0,2314000000.0,-118490421.49102229,5662000000.0,-12533000000.0,-6871000000.0,-2124000000.0,-8995000000,118022468.97815126,-9015000000,-9015000000
2524,BMY,2021,2021-12-31,46385000000.0,-9940000000.0,36445000000.0,-27908000000.0,-7690000000.0,-10195000000.0,-10023000000.0,8537000000.0,720000000.0,-118490421.49102229,9257000000.0,-1159000000.0,8098000000.0,-1084000000.0,7014000000,118022468.97815126,6994000000,6994000000
2525,BMY,2022,2022-12-31,46159000000.0,-10137000000.0,36022000000.0,-26918000000.0,-7814000000.0,-9509000000.0,-9595000000.0,9104000000.0,-576000000.0,-118490421.49102229,8528000000.0,-815000000.0,7713000000.0,-1368000000.0,6345000000,118022468.97815126,6327000000,6327000000
2526,BMY,2023,2023-12-31,45006000000.0,-10693000000.0,34313000000.0,-26118000000.0,-7772000000.0,-9299000000.0,-9047000000.0,8195000000.0,1158000000.0,-118490421.49102229,9353000000.0,-913000000.0,8440000000.0,-400000000.0,8040000000,118022468.97815126,8025000000,8025000000
2537,BNGO,2019,2019-12-31,10129508.0,-6768147.0,3361361.0,-29236267.0,-20155376.0,-9080891.0,-434363725.33045274,-25874906.0,-2585620.0,-2286196.0,-28460526.0,-1333496.0,-29794022.0,-21048.0,-29815070,118022468.97815126,-29815070,-29815070
2538,BNGO,2020,2020-12-31,8503000.0,-5730000.0,2773000.0,-41324000.0,-31068000.0,-10256000.0,-434363725.33045274,-38551000.0,-2526000.0,-2519000.0,-41077000.0,-113345135.4520958,-41077000.0,-29000.0,-41106000,118022468.97815126,-41106000,-41106000
2539,BNGO,2021,2021-12-31,17981000.0,-14107000.0,3874000.0,-80975000.0,-58490000.0,-22485000.0,-434363725.33045274,-77101000.0,-750000.0,-691000.0,-77851000.0,-301000.0,-78152000.0,5717000.0,-72435000,118022468.97815126,-72435000,-72435000
2540,BNGO,2022,2022-12-31,27802000.0,-21857000.0,5945000.0,-137643000.0,-88596000.0,-49047000.0,-434363725.33045274,-131698000.0,986000.0,1209000.0,-130712000.0,-113345135.4520958,-130712000.0,-1884000.0,-132596000,118022468.97815126,-132596000,-132596000
2541,BNGO,2023,2023-12-31,36116000.0,-26550000.0,9566000.0,-147531000.0,-93499000.0,-54032000.0,-434363725.33045274,-137965000.0,1641000.0,-1808000.0,-136324000.0,-96107000.0,-232431000.0,-62000.0,-232493000,118022468.97815126,-232493000,-232493000
2542,BNL,2019,2019-12-31,298815000.0,-15990000.0,282825000.0,-148051000.0,-5456000.0,-1046124105.7772971,-108818000.0,134774000.0,-72531000.0,-72525000.0,62243000.0,25286000.0,87529000.0,-2415000.0,85114000,118022468.97815126,79394000,79394000
2543,BNL,2020,2020-12-31,321637000.0,-17478000.0,304159000.0,-168114000.0,-27988000.0,-1046124105.7772971,-132685000.0,136045000.0,-76121000.0,-76114000.0,59924000.0,-2709000.0,57215000.0,-939000.0,56276000,118022468.97815126,51181000,51181000
2544,BNL,2021,2021-12-31,382876000.0,-5028782503.752925,2678659026.7719755,-186921000.0,-36366000.0,-1046124105.7772971,-132096000.0,195955000.0,-64559000.0,-64129000.0,131396000.0,-20224000.0,111172000.0,-1644000.0,109528000,118022468.97815126,102426000,102426000
2545,BNL,2022,2022-12-31,407513000.0,-5028782503.752925,2678659026.7719755,-213955000.0,-37375000.0,-1046124105.7772971,-154807000.0,193558000.0,-73226000.0,-78608000.0,120332000.0,10418000.0,130750000.0,-1275000.0,129475000,118022468.97815126,122115000,122115000
2546,BNL,2023,2023-12-31,442888000.0,-5028782503.752925,2678659026.7719755,-220627000.0,-39425000.0,-1046124105.7772971,-158626000.0,222261000.0,-81222000.0,-79541000.0,141039000.0,23036000.0,164075000.0,-763000.0,163312000,118022468.97815126,155478000,155478000
2559,BOLT,2019,2019-12-31,215000.0,-5028782503.752925,2678659026.7719755,-31184000.0,-5182000.0,-26002000.0,-434363725.33045274,-30969000.0,524000.0,524000.0,-30445000.0,-42000.0,-30487000.0,-150828726.78345707,-30487000,118022468.97815126,-30487000,-30487000
2560,BOLT,2020,2020-12-31,231000.0,-5028782503.752925,2678659026.7719755,-49413000.0,-9056000.0,-40357000.0,-434363725.33045274,-49182000.0,199000.0,199000.0,-48983000.0,-11745000.0,-60728000.0,-150828726.78345707,-60728000,118022468.97815126,-60728000,-60728000
2561,BOLT,2021,2021-12-31,1260000.0,-5028782503.752925,2678659026.7719755,-94048000.0,-18393000.0,-75655000.0,-434363725.33045274,-92788000.0,281000.0,281000.0,-92507000.0,-6084000.0,-98591000.0,-150828726.78345707,-98591000,118022468.97815126,-98591000,-98591000
2562,BOLT,2022,2022-12-31,5729000.0,-5028782503.752925,2678659026.7719755,-96050000.0,-22927000.0,-73123000.0,-434363725.33045274,-90321000.0,2223000.0,2223000.0,-88098000.0,-113345135.4520958,-88098000.0,-150828726.78345707,-88098000,118022468.97815126,-88098000,-88098000
2563,BOLT,2023,2023-12-31,7876000.0,-5028782503.752925,2678659026.7719755,-84072000.0,-22530000.0,-61542000.0,-434363725.33045274,-76196000.0,6999000.0,6999000.0,-69197000.0,-113345135.4520958,-69197000.0,-150828726.78345707,-69197000,118022468.97815126,-69197000,-69197000
2568,BOOM,2019,2019-12-31,397550000.0,-252627000.0,144923000.0,-66995000.0,-65451000.0,-1046124105.7772971,-1544000.0,77928000.0,-1723000.0,-1554000.0,76205000.0,-19503000.0,56702000.0,-22661000.0,34041000,118022468.97815126,34041000,34041000
2569,BOOM,2020,2020-12-31,229161000.0,-172308000.0,56853000.0,-54462000.0,-53013000.0,-1046124105.7772971,-1449000.0,2391000.0,-964000.0,-731000.0,1427000.0,-3387000.0,-1960000.0,548000.0,-1412000,118022468.97815126,-1412000,-1412000
2570,BOOM,2021,2021-12-31,260115000.0,-200635000.0,59480000.0,-60174000.0,-58783000.0,-1046124105.7772971,-1391000.0,-694000.0,-152000.0,-304000.0,-846000.0,-1708000.0,-2554000.0,1544000.0,-1010000,118022468.97815126,-202000,-202000
2571,BOOM,2022,2022-12-31,654086000.0,-468639000.0,185447000.0,-155275000.0,-118349000.0,-1046124105.7772971,-36926000.0,30172000.0,-6781000.0,-6187000.0,23391000.0,-182000.0,23209000.0,-9376000.0,13833000,118022468.97815126,12247000,12247000
2572,BOOM,2023,2023-12-31,719188000.0,-507136000.0,212052000.0,-147109000.0,-124442000.0,-1046124105.7772971,-22667000.0,64943000.0,-11298000.0,-9516000.0,53645000.0,-3766000.0,49879000.0,-15120000.0,34759000,118022468.97815126,26259000,26259000
2583,BOXL,2019,2019-12-31,33030000.0,-24089000.0,8941000.0,-17000000.0,-15771000.0,-1229000.0,-434363725.33045274,-8059000.0,-1706000.0,-1794000.0,-9765000.0,363000.0,-9402000.0,-150828726.78345707,-9402000,118022468.97815126,-9402000,-9402000
2584,BOXL,2020,2020-12-31,54891000.0,-45023000.0,9868000.0,-22576000.0,-21157000.0,-1419000.0,-434363725.33045274,-12708000.0,-2686000.0,-2815000.0,-15394000.0,-1579000.0,-16973000.0,821000.0,-16152000,118022468.97815126,-16152000,-16490000
2585,BOXL,2021,2021-12-31,185177000.0,-138652000.0,46525000.0,-49096000.0,-47270000.0,-1826000.0,-434363725.33045274,-2571000.0,-3402000.0,-3382000.0,-5973000.0,-4519000.0,-10492000.0,-3310000.0,-13802000,118022468.97815126,-13802000,-14704000
2586,BOXL,2022,2022-12-31,221781000.0,-156913000.0,64868000.0,-61819000.0,-59337000.0,-2482000.0,-434363725.33045274,3049000.0,-10190000.0,-9923000.0,-7141000.0,3447000.0,-3694000.0,-49000.0,-3743000,118022468.97815126,-3743000,-5012000
2587,BOXL,2023,2023-12-31,176721000.0,-113419000.0,63302000.0,-64407000.0,-61252000.0,-3155000.0,-434363725.33045274,-1105000.0,-11257000.0,-10840000.0,-12362000.0,-24928000.0,-37290000.0,-1866000.0,-39156000,118022468.97815126,-39156000,-40425000
2591,BPMC,2019,2019-12-31,66512000.0,-5028782503.752925,2678659026.7719755,-427838000.0,-96388000.0,-331450000.0,-434363725.33045274,-361326000.0,13632000.0,13732000.0,-347694000.0,-113345135.4520958,-347694000.0,-150828726.78345707,-347694000,118022468.97815126,-347694000,-347694000
2592,BPMC,2020,2020-12-31,793735000.0,-425000.0,793310000.0,-484603000.0,-157743000.0,-326860000.0,-434363725.33045274,308707000.0,6233000.0,6599000.0,314940000.0,-113345135.4520958,314940000.0,-1058000.0,313882000,118022468.97815126,313882000,313882000
2593,BPMC,2021,2021-12-31,180080000.0,-17934000.0,162146000.0,-796326000.0,-195293000.0,-601033000.0,-434363725.33045274,-634180000.0,897000.0,2386000.0,-633283000.0,-7801000.0,-641084000.0,-3001000.0,-644085000,118022468.97815126,-644085000,-644085000
2594,BPMC,2022,2022-12-31,204036000.0,-17813000.0,186223000.0,-714793000.0,-237374000.0,-477419000.0,-434363725.33045274,-528570000.0,-14763000.0,-16767000.0,-543333000.0,-8948000.0,-552281000.0,-5236000.0,-557517000,118022468.97815126,-557517000,-557517000
2595,BPMC,2023,2023-12-31,249380000.0,-8540000.0,240840000.0,-722861000.0,-295141000.0,-427720000.0,-434363725.33045274,-482021000.0,-19739000.0,-18793000.0,-501760000.0,-4256000.0,-506016000.0,-968000.0,-506984000,118022468.97815126,-506984000,-506984000
2618,BRFH,2019,2019-12-31,4306785.0,-1928210.0,2378575.0,-7565779.0,-6850566.0,-1046124105.7772971,-715213.0,-5187204.0,-1213263.0,-1213263.0,-6400467.0,807165.0,-5593302.0,-150828726.78345707,-5593302,118022468.97815126,-5593302,-5593302
2619,BRFH,2020,2020-12-31,2567547.0,-1784537.0,783010.0,-4992112.0,-4379976.0,-1046124105.7772971,-612136.0,-4209102.0,-479144.0,-479144.0,-4688246.0,535740.0,-4152506.0,-150828726.78345707,-4152506,118022468.97815126,-4152506,-4152506
2620,BRFH,2021,2021-12-31,6700000.0,-4193000.0,2507000.0,-4602000.0,-3980000.0,-1046124105.7772971,-622000.0,-2095000.0,-128000.0,-128000.0,-2223000.0,958000.0,-1265000.0,-150828726.78345707,-1265000,118022468.97815126,-1265000,-1265000
2621,BRFH,2022,2022-12-31,9162000.0,-7722000.0,1440000.0,-6828000.0,-6410000.0,-1046124105.7772971,-418000.0,-5388000.0,-106720486.42745823,-118490421.49102229,-5388000.0,-746000.0,-6134000.0,-150828726.78345707,-6134000,118022468.97815126,-6134000,-6134000
2622,BRFH,2023,2023-12-31,8127000.0,-5243000.0,2884000.0,-5708000.0,-5308000.0,-1046124105.7772971,-400000.0,-2824000.0,-106720486.42745823,-118490421.49102229,-2824000.0,-113345135.4520958,-2824000.0,-150828726.78345707,-2824000,118022468.97815126,-2824000,-2824000
2630,BRK-A,2019,2019-12-31,254616000000.0,-202379000000.0,52237000000.0,-19226000000.0,-19226000000.0,-1046124105.7772971,-434363725.33045274,33011000000.0,69781000000.0,-118490421.49102229,102792000000.0,-96000000.0,102696000000.0,-20904000000.0,81792000000,118022468.97815126,81417000000,81417000000
2631,BRK-A,2020,2020-12-31,245579000000.0,-179132000000.0,66447000000.0,-19809000000.0,-19809000000.0,-1046124105.7772971,-434363725.33045274,46638000000.0,-8222000000.0,-4083000000.0,38416000000.0,17277000000.0,55693000000.0,-12440000000.0,43253000000,118022468.97815126,42521000000,42521000000
2632,BRK-A,2021,2021-12-31,276185000000.0,-200645000000.0,75540000000.0,-38935000000.0,-18843000000.0,-1046124105.7772971,-434363725.33045274,115147000000.0,-3286000000.0,-4172000000.0,111861000000.0,-113345135.4520958,111861000000.0,-20912000000.0,90949000000,118022468.97815126,89937000000,89937000000
2633,BRK-A,2022,2022-12-31,302020000000.0,-220360000000.0,81660000000.0,-41772000000.0,-19506000000.0,-1046124105.7772971,-434363725.33045274,-28011000000.0,-2489000000.0,-4352000000.0,-30500000000.0,-113345135.4520958,-30500000000.0,8502000000.0,-21998000000,118022468.97815126,-22759000000,-22759000000
2634,BRK-A,2023,2023-12-31,364482000000.0,-273056000000.0,91426000000.0,-43085000000.0,-22605000000.0,-1046124105.7772971,-434363725.33045274,123196000000.0,-3030000000.0,-5003000000.0,120166000000.0,-113345135.4520958,120166000000.0,-23019000000.0,97147000000,118022468.97815126,96223000000,96223000000
